"","T1_L1","T1_L2","T1_L3","T2_N","T2_R1","T2_R3","T3_L4","T3_R2","T3_R4","SYMBOL"
"ENSMUSG00000000275",2007.99380157631,2205.21790964811,2218.59528178605,1899.7006503764,2277.06220992414,1805.49108577237,1603.65919413595,1867.16424338994,1974.46838260536,"Trim25"
"ENSMUSG00000000276",227.558584019141,251.71667945433,305.688350288545,224.540392847298,214.654372228756,198.475970421786,175.913861739012,249.381525658245,228.876257329185,"Dgke"
"ENSMUSG00000000278",183.311081570975,177.999651899848,156.697389643708,154.510468345418,139.147809133214,66.1586568072619,26.6536154150019,170.821777648688,180.691782101988,"Scpep1"
"ENSMUSG00000000282",1096.70595353669,1096.76553190815,1068.62482117676,897.049985285988,865.089480037499,855.794238055227,870.684770223394,1102.57692845971,885.937283154596,"Mnt"
"ENSMUSG00000000290",8379.63415411226,7334.844241671,9966.12523531758,13489.097362386,12886.8129900349,6825.01240224592,11900.8392827983,7939.10197617512,7382.08062514849,"Itgb2"
"ENSMUSG00000000295",194.899713164542,217.555130099814,189.235645416718,244.548942704978,183.37308180346,301.982256071857,334.947100381857,398.279652699615,421.614158237972,"Hddc2"
"ENSMUSG00000000296",0,0,0.856269888763432,3.33475830961334,12.9439822449501,0,5.33072308300037,7.30788353577275,9.85591538738116,"Tpd52l1"
"ENSMUSG00000000301",49.5150622634242,43.1514307635994,44.5260342156985,58.9140634698357,49.6185986056421,41.6159292819873,47.0880538998366,91.3485441971594,85.4179333573034,"Pemt"
"ENSMUSG00000000303",11.5886315935674,16.1817865363498,24.8318267741395,86.7037160499468,165.035773623114,39.4817790623983,0,40.1933594467501,54.7550854854509,"Cdh1"
"ENSMUSG00000000305",0,0,0,1.11158610320445,0,0,2.66536154150019,0,0,"Cdh4"
"ENSMUSG00000000308",0,0,0,3.33475830961334,0,0,0,0,0,"Ckmt1"
"ENSMUSG00000000317",0,0,0.856269888763432,0,0,0,0,0.913485441971594,1.09510170970902,"Bcl6b"
"ENSMUSG00000000318",33.7123828176505,45.8483951863244,37.675875105591,30.0128247865201,16.1799778061876,3.20122532938364,0,14.6157670715455,95.2738487446846,"Clec10a"
"ENSMUSG00000000320",13.6956555196705,4.49494070454161,4.28134944381716,0,7.55065630955423,1.06707510979455,2.66536154150019,2.74045632591478,5.47550854854509,"Alox12"
"ENSMUSG00000000325",87.4414929332811,155.52494837714,217.492551745912,36.6823414057467,25.8879644899002,9.60367598815093,10.6614461660007,10.9618253036591,13.1412205165082,"Arvcf"
"ENSMUSG00000000326",989.247733305433,1025.7454687764,882.814255315098,865.925574396264,969.720003184179,1179.11799632297,830.704347100891,1051.4217437093,1377.63795081394,"Comt"
"ENSMUSG00000000339",474.080383373211,473.766750258686,427.278674492952,425.737477527303,344.094194678257,474.848423858574,502.864877496369,584.63068286182,462.132921497206,"Rtca"
"ENSMUSG00000000340",263.377990762895,281.383288104305,271.437554738008,232.321495569729,234.070345596181,316.921307608981,327.839469604523,400.106623583558,347.147241977759,"Dbt"
"ENSMUSG00000000346",4711.30549876666,4399.64796160533,4835.3560618471,6005.89971561363,5165.72758092217,4637.5084271671,7031.22374647749,5971.45433416831,6700.92736170948,"Dazap2"
"ENSMUSG00000000355",588.913187345833,543.887825249535,512.049393480532,570.243670943881,431.46607483167,470.580123419395,605.925523767709,518.859731039865,740.288755763296,"Mcts1"
"ENSMUSG00000000359",5.2675598152579,2.69696442272497,0,4.44634441281779,1.07866518707918,0,0,0.913485441971594,87.6081367767214,"Rem1"
"ENSMUSG00000000365",36.8729187068053,27.868632368158,21.4067472190858,24.4548942704978,21.5733037415835,4.26830043917819,7.99608462450056,10.9618253036591,2.19020341941804,"Rnf17"
"ENSMUSG00000000374",2278.74637608057,2020.92534076191,2252.84607733659,2227.61855082171,2076.43048512741,2255.79678210567,2614.71967221168,2452.70841169373,1818.96393982668,"Trappc10"
"ENSMUSG00000000378",802.776115845303,878.31141366743,982.141562411656,1038.22142039295,894.213440088636,754.422102624745,950.6456164684,903.437102109907,791.75853611962,"Ccm2"
"ENSMUSG00000000381",0,0,0,0,0,0,0,0,0,"Wap"
"ENSMUSG00000000384",2385.15108434878,2485.70220961151,2266.5463955568,2456.60528808183,2305.1075047882,2953.66390391131,2605.83513374002,2732.23495693704,2754.18079991818,"Tbrg4"
"ENSMUSG00000000385",0,0,0,0,0,0,0,0,0,"Tmprss2"
"ENSMUSG00000000386",125.367923603138,71.0200631317574,97.6147673190312,128.943987971716,100.315862398363,39.4817790623983,0.888453847166729,28.3180487011194,13.1412205165082,"Mx1"
"ENSMUSG00000000392",6.32107177830948,5.39392884544993,7.70642899887089,2.22317220640889,11.8653170578709,3.20122532938364,8.88453847166729,0.913485441971594,7.66571196796313,"Fap"
"ENSMUSG00000000394",0,0,0,0,0,0,0,0,0,"Gcg"
"ENSMUSG00000000399",857.558737923986,885.503318794697,839.144490988163,850.363368951402,843.516176295915,848.324712286665,754.297316244553,781.943538327685,971.355216511899,"Ndufa9"
"ENSMUSG00000000402",14.7491674827221,11.6868458318082,27.4006364404298,8.89268882563557,1.07866518707918,2.13415021958909,0,0.913485441971594,0,"Egfl6"
"ENSMUSG00000000409",97.9766125637969,160.019889081681,162.691278865052,573.578429253495,965.405342435862,65.0915816974674,2.66536154150019,361.740235020751,155.504442778681,"Lck"
"ENSMUSG00000000411",0,0,0,1.11158610320445,2.15733037415835,0,0,0,0,"Tssk3"
"ENSMUSG00000000416",0,0.898988140908322,4.28134944381716,0,0,0,0.888453847166729,0,0,"Cttnbp2"
"ENSMUSG00000000420",2012.20784942852,2066.77373594823,2044.77249436708,2164.25814293906,2108.79044073979,2148.02219601642,2071.87437159281,2536.74907235512,1891.24065266747,"Galnt1"
"ENSMUSG00000000435",0,0,0,0,0,0,0,0,0,"Myf5"
"ENSMUSG00000000439",305.518469284958,330.827635854262,366.483512390749,309.020936690836,321.442225749594,298.781030742473,281.639869551853,343.470526181319,274.870529136964,"Mkrn2"
"ENSMUSG00000000440",110.618756120416,108.777565049907,67.6453212123111,64.4719939858579,66.8772415989089,317.988382718775,169.694684808845,356.259322368922,451.181904400115,"Pparg"
"ENSMUSG00000000441",1000.836364899,970.907192180988,1191.07141526993,1156.04954733262,1108.86781231739,920.885819752694,1442.84904779877,956.419257744259,910.029520768194,"Raf1"
"ENSMUSG00000000486",2243.98048129986,2247.4703522708,2235.72067956132,3194.69846060958,3267.27685166282,2392.38239615938,3441.87020392391,2375.06214912614,1930.664314217,"Sept1"
"ENSMUSG00000000489",13.6956555196705,9.88886954999154,7.70642899887089,66.6951661922668,61.483915663513,8.53660087835638,0,31.0585050270342,14.2363222262172,"Pdgfb"
"ENSMUSG00000000530",76.9063733027653,72.8180394135741,106.177466206666,172.295845996689,155.327786939401,62.9574314778783,181.244584822013,131.54190364391,66.8012042922501,"Acvrl1"
"ENSMUSG00000000531",13.6956555196705,10.7878576908999,18.8379375527955,32.235996992929,30.2026252382169,11.73782620774,9.77299231883402,28.3180487011194,17.5216273553443,"Grasp"
"ENSMUSG00000000532",163.294354272995,161.817865363498,210.642392635804,280.119698007521,328.992882059148,189.939369543429,589.044900671541,374.529031208354,444.611294141861,"Acvr1b"
"ENSMUSG00000000538",312.893053026319,284.08025252703,255.168426851503,312.355695000449,236.227675970339,312.653007169802,394.473508142028,292.31534143091,344.957038558341,"Tom1l2"
"ENSMUSG00000000544",0,0,0,0,0,0,0,0,0,"Gpa33"
"ENSMUSG00000000552",272.859598430359,266.100489708863,170.397707863923,283.454456317134,243.778332279894,186.738144214046,435.342385111697,509.72487662015,550.836159983636,"Zfp385a"
"ENSMUSG00000000555",223.344536166935,280.484299963396,187.523105639192,289.012386833156,324.678221310832,246.49435036254,286.970592634853,274.045632591478,452.277006109824,"Itga5"
"ENSMUSG00000000560",0,0,0,0,0,0,0,0,0,"Gabra2"
"ENSMUSG00000000561",528.863005451893,578.948362744959,529.174791255801,413.510030392054,522.073950546321,581.555934838028,446.003831277698,496.936080432547,653.775720696284,"Wdr77"
"ENSMUSG00000000562",34.7658947807021,16.1817865363498,22.2630171078492,47.7982024377912,55.0119245410379,38.4147039526037,32.872792345169,59.3765537281536,111.70037439032,"Adora3"
"ENSMUSG00000000563",3733.6463970548,3613.03333831055,3526.11940192781,3834.97205605534,3545.57246992925,3497.87220990653,3932.29672755994,3656.68222421229,4895.10464239931,"Atp5pb"
"ENSMUSG00000000567",0,0,0,0,0,0,0,0,0,"Sox9"
"ENSMUSG00000000568",4462.67667548649,4621.69803240968,4317.31277914522,4057.28927669623,3735.41754285518,4956.56388499567,4213.93659711179,4738.24898750666,4841.44465862357,"Hnrnpd"
"ENSMUSG00000000579",1057.72601090379,1075.18981652635,1152.53927027558,1209.40568028644,1133.67711162021,942.227321948585,1266.93518605976,898.869674900049,985.591538738116,"Dynlt1c"
"ENSMUSG00000000581",720.60218272728,684.129975231233,647.340035905154,733.646828114935,621.311147757605,742.684276417005,906.222924110063,853.195402801469,1132.33516783912,"C1d"
"ENSMUSG00000000594",980.81963760102,1026.6444569173,1019.81743751725,1442.83876195937,1197.31835765788,551.677831763781,1065.25616275291,1061.47008357099,2115.73650315782,"Gm2a"
"ENSMUSG00000000600",835.434986699902,865.725579694714,926.484019642033,765.882825107864,961.090681687545,808.842933224267,856.469508668727,723.480470041503,671.297348051628,"Krit1"
"ENSMUSG00000000605",709.013551133713,659.857295426708,678.165751900638,656.947386993828,689.267054543593,528.202179348301,617.475423780877,491.455167780718,606.686347178796,"Clcn4"
"ENSMUSG00000000606",0,0,0,0,0,0,0,0,0,"Vmn2r88"
"ENSMUSG00000000617",0,4.49494070454161,2.5688096662903,21.1201359608845,49.6185986056421,0,0,1.82697088394319,0,"Grm6"
"ENSMUSG00000000627",273.913110393411,222.050070804355,380.183830610964,462.41981893305,483.242003811471,180.335693555278,580.160362199874,156.206010577143,231.066460748603,"Sema4f"
"ENSMUSG00000000628",2662.22473063134,2770.68145027945,2566.24085662401,2584.43768995034,2504.66056439785,2570.58393949506,1721.82355580912,2304.72377009433,1676.60071756451,"Hk2"
"ENSMUSG00000000631",1404.33144674776,1381.74477257609,1463.3652398967,1516.20344477087,1419.52338619619,1247.41080334983,1194.97042443925,1147.33771511632,803.804654926419,"Myo18a"
"ENSMUSG00000000632",3.16053588915474,0.898988140908322,0,0,0,0,0,0,0,"Sez6"
"ENSMUSG00000000673",212.809416536419,213.060189395272,164.403818642579,222.317220640889,251.328988589448,283.84197920535,358.046900408192,208.274680769523,354.812953945722,"Haao"
"ENSMUSG00000000682",3880.08455991897,3595.95256363329,4009.05561919039,5794.69835600478,4817.3187254956,2915.2491999587,5909.99499135308,3172.53493996735,4604.90268932642,"Cd52"
"ENSMUSG00000000686",21.0702392610316,41.3534544817828,34.2507955505373,31.1244108897245,49.6185986056421,33.079328403631,26.6536154150019,58.463068286182,77.7522213893403,"Abhd15"
"ENSMUSG00000000690",0,0,0,0,0,3.20122532938364,0,0,0,"Hoxb6"
"ENSMUSG00000000693",22.1237512240832,11.6868458318082,18.8379375527955,20.00854985768,31.2812904252961,26.6768777448637,8.88453847166729,20.0966797233751,7.66571196796313,"Loxl3"
"ENSMUSG00000000701",0,0,0,0,0,0,0,0,0,"Tcl1b5"
"ENSMUSG00000000706",2.10702392610316,0,0.856269888763432,0,0,0,0,0.913485441971594,0,"Btn1a1"
"ENSMUSG00000000708",477.240919262365,488.150560513219,517.187012813113,520.222296299681,546.883249849142,360.671387110557,453.111462055032,317.892933806115,417.233751399136,"Kat2b"
"ENSMUSG00000000711",1454.90002097423,1378.14882001246,1570.39897599213,1776.31459292071,1720.47097339128,1197.25827318948,1658.74333266028,1164.69393851378,1265.93757642362,"Rab5b"
"ENSMUSG00000000724",1.05351196305158,3.59595256363329,0,0,2.15733037415835,2.13415021958909,0.888453847166729,5.48091265182957,0,"Cryba1"
"ENSMUSG00000000730",42.1404785220632,27.868632368158,37.675875105591,58.9140634698357,61.483915663513,70.4269572464401,134.156530922176,64.8574663799832,75.5620179699222,"Dnmt3l"
"ENSMUSG00000000731",0,0,0,0,0,0,0,3.65394176788638,1.09510170970902,"Aire"
"ENSMUSG00000000732",195.953225127594,183.393580745298,259.44977629532,426.849063630507,441.174061515383,136.585614053702,579.271908352707,209.188166211495,279.2509359758,"Icosl"
"ENSMUSG00000000738",933.411599263699,895.392188344689,896.514573535313,822.573716371291,945.989369068437,1045.73360759866,844.031154808392,862.330257221185,795.043841248747,"Spg7"
"ENSMUSG00000000739",2.10702392610316,0,0.856269888763432,2.22317220640889,4.3146607483167,2.13415021958909,0.888453847166729,2.74045632591478,0,"Sult5a1"
"ENSMUSG00000000740",32694.6902613427,33134.005909458,30613.3610630702,31395.6378989064,30414.0436148844,37331.6227161622,35711.4023868667,34187.1926657869,39183.8342750984,"Rpl13"
"ENSMUSG00000000743",1359.03043233654,1350.2801876443,1286.11737292267,1621.80412457529,1492.87261891758,1583.53946293511,2088.75499468898,1795.91237891615,2032.50877321994,"Chmp1a"
"ENSMUSG00000000751",2281.90691196972,2483.00524518878,2362.44862309831,2327.66130011011,2189.69032977073,2457.47397785684,1883.52215599347,2248.08767269209,2295.3331835501,"Rpa1"
"ENSMUSG00000000753",5.2675598152579,7.19190512726657,13.7003182202149,14.4506193416578,16.1799778061876,7.46952576856183,0,16.4427379554887,20.8069324844713,"Serpinf1"
"ENSMUSG00000000759",1343.22775289076,1208.24006138078,1247.58522792832,1252.75753831141,1086.21584338873,1322.10606103544,1269.60054760126,1232.29186121968,1279.07879694013,"Tubgcp3"
"ENSMUSG00000000766",5.2675598152579,6.29291698635825,2.5688096662903,6.66951661922668,3.23599556123753,2.13415021958909,5.33072308300037,2.74045632591478,4.38040683883607,"Oprm1"
"ENSMUSG00000000776",235.986679723554,249.019715031605,265.443665516664,231.209909466525,302.026252382169,317.988382718775,191.017577140847,303.277166734569,266.109715459291,"Polr3d"
"ENSMUSG00000000782",101.137148452952,99.7876836408237,145.565881089783,701.410831122006,887.741448966161,97.1038349913038,34.6497000395024,766.414285814168,174.121171843734,"Tcf7"
"ENSMUSG00000000787",8835.80483411359,8284.17571847019,9130.40582388447,9276.18603124111,8774.94129688909,8820.44285756173,9167.06679506631,8923.8392826205,9842.77416686465,"Ddx3x"
"ENSMUSG00000000791",110.618756120416,122.262387163532,125.871673648224,157.845226655031,239.463671531577,98.1709101010984,124.383538603342,126.06099099208,75.5620179699222,"Il12rb1"
"ENSMUSG00000000792",18.9632153349284,17.0807746772581,10.2752386651612,11.1158610320445,12.9439822449501,21.3415021958909,10.6614461660007,7.30788353577275,4.38040683883607,"Slc5a5"
"ENSMUSG00000000794",3.16053588915474,5.39392884544993,3.42507955505373,16.6737915480667,9.70798668371258,5.33537554897274,1.77690769433346,3.65394176788638,1.09510170970902,"Kcnn3"
"ENSMUSG00000000804",834.381474736851,631.98866305855,937.615528195958,1143.82210019738,988.057311364525,523.933878909123,1134.55556283191,576.409313884076,743.574060892423,"Usp32"
"ENSMUSG00000000805",3.16053588915474,4.49494070454161,2.5688096662903,31.1244108897245,38.8319467348503,168.597867347538,216.782738708682,577.322799326048,133.6024085845,"Car4"
"ENSMUSG00000000811",170.668938014356,158.221912799865,162.691278865052,178.965362615916,117.57450539163,249.695575691924,251.432438748184,290.488370546967,247.492986394238,"Txnrd3"
"ENSMUSG00000000817",7.37458374136105,14.3838102545331,17.1253977752686,57.8024773666312,65.7985764118297,2.13415021958909,0,14.6157670715455,12.0461188067992,"Fasl"
"ENSMUSG00000000823",376.103770809414,357.797280081512,372.477401612093,523.557054609294,422.836753335037,649.848741864879,667.228839222213,693.33545045644,477.464345433132,"Zfp512b"
"ENSMUSG00000000826",2836.05420453485,2732.9239483613,2835.10960169572,3015.73309799366,3028.89184531832,2817.0782898576,3703.07563499093,3007.19407497049,2749.80039307934,"Dnajc5"
"ENSMUSG00000000827",953.428326561679,942.139571671921,916.208780976872,736.981586424548,829.493528863886,888.873566458858,1014.6142934644,878.772995176674,1043.63192935269,"Tpd52l2"
"ENSMUSG00000000838",1848.91349515552,1756.62282733486,1891.50018427842,1736.29749320535,1561.90719089065,1774.54590758833,1737.81572505812,1850.72150543445,1649.22317482178,"Fmr1"
"ENSMUSG00000000861",668.980096537753,712.897595740299,689.297260454563,332.36424485813,333.307542807465,435.366644796175,259.428523372685,394.625710931729,236.541969297148,"Bcl11a"
"ENSMUSG00000000869",3.16053588915474,3.59595256363329,3.42507955505373,7.78110272243113,22.6519689286627,3.20122532938364,4.44226923583364,10.0483398616875,3.28530512912705,"Il4"
"ENSMUSG00000000876",469.866335521004,397.352758281478,432.416293825533,516.887537990068,516.680624610925,504.726526932821,707.209262344716,494.195624106632,516.888006982657,"Pxmp4"
"ENSMUSG00000000881",2.10702392610316,1.79797628181664,11.1315085539246,11.1158610320445,4.3146607483167,4.26830043917819,1.77690769433346,21.0101651653467,19.7118307747623,"Dlg3"
"ENSMUSG00000000884",124.314411640086,91.6967903726488,73.6392104336551,83.3689577403335,83.0572194050965,96.0367598815093,63.9686769960045,60.2900391701252,76.6571196796313,"Gnb1l"
"ENSMUSG00000000889",0,0,0,0,0,0,0,0,0,"Dbh"
"ENSMUSG00000000901",4.21404785220632,2.69696442272497,10.2752386651612,2.22317220640889,1.07866518707918,4.26830043917819,0.888453847166729,0,0,"Mmp11"
"ENSMUSG00000000902",1322.15751362973,1235.20970560803,1238.16625915192,1039.33300649616,1043.06923590556,1263.41692999674,1024.38728578324,970.121539373833,943.977673769174,"Smarcb1"
"ENSMUSG00000000903",180.15054568182,210.363224972547,417.003435827791,31.1244108897245,24.809299302821,0,0.888453847166729,3.65394176788638,2.19020341941804,"Vpreb3"
"ENSMUSG00000000915",4235.11809146735,4052.63853921471,4284.77452337221,3946.13066637579,4035.2864648632,4905.34427972553,4086.88769696695,3326.91397966055,2320.52052287341,"Hip1r"
"ENSMUSG00000000916",537.291101156305,516.918181022285,514.618203146822,410.175272082441,418.52209258672,700.001272025223,510.860962120869,576.409313884076,624.20797453414,"Nsun5"
"ENSMUSG00000000934",103.244172379055,132.151256713523,104.464926429139,94.484818772378,117.57450539163,105.64043586966,84.4031154808392,81.3002043354719,176.311375263152,"Top1mt"
"ENSMUSG00000000938",0,0,7.70642899887089,0,0,0,0,1.82697088394319,2.19020341941804,"Hoxa10"
"ENSMUSG00000000942",0,0.898988140908322,0,0,0,0,0,0.913485441971594,0,"Hoxa4"
"ENSMUSG00000000957",33.7123828176505,20.6767272408914,22.2630171078492,20.00854985768,34.5172859865336,9.60367598815093,2.66536154150019,29.231534143091,8.76081367767214,"Mmp14"
"ENSMUSG00000000958",75.8528613397137,65.6261342863075,80.4893695437626,91.1500604627646,91.6865409017299,34.1464035134255,94.1761077996733,73.0788353577275,102.939560712648,"Slc7a7"
"ENSMUSG00000000959",995.568805083742,1135.42202196721,1044.64926429139,983.753701335935,868.325475598736,1052.13605825742,1038.60254733791,1026.75763677607,1298.7906277149,"Oxa1l"
"ENSMUSG00000000976",1166.2377430981,1063.50297069454,1124.28236394639,919.281707350077,1033.36124922185,990.24570188934,844.919608655559,743.577149764878,708.530806181735,"Heatr6"
"ENSMUSG00000000982",76.9063733027653,57.5352410181326,119.87778442688,228.986737260116,605.131169951417,85.3660087835638,95.06456164684,52.9821556343525,122.65139148741,"Ccl3"
"ENSMUSG00000000983",1.05351196305158,0,0,0,0,0,0,0.913485441971594,4.38040683883607,"Wfdc18"
"ENSMUSG00000001014",0,0,0,0,0,0,0,0,0,"Icam4"
"ENSMUSG00000001016",2082.79315095297,2137.79379907999,2116.6991650232,1903.03540868601,1734.49362082331,1926.07057317916,1701.38911732429,1731.96839797814,1649.22317482178,"Ilf2"
"ENSMUSG00000001017",2714.90032878392,2789.56020123852,2801.71507603395,2518.85410986128,2698.8202980721,2811.74291430863,2382.83321810117,2675.5988595348,2545.01637336376,"Chtop"
"ENSMUSG00000001018",348.712459770073,396.45377014057,378.471290833437,521.333882402885,422.836753335037,480.183799407546,540.179939077371,484.147284244945,574.928397597234,"Snapin"
"ENSMUSG00000001020",0,0,0,0,0,0,0,0,1.09510170970902,"S100a4"
"ENSMUSG00000001021",1.05351196305158,1.79797628181664,0.856269888763432,0,0,0,1.77690769433346,7.30788353577275,0,"S100a3"
"ENSMUSG00000001023",0,0,0.856269888763432,0,0,0,0,0,0,"S100a5"
"ENSMUSG00000001025",2426.23805090779,2332.87422565709,3794.13187711077,6638.39220833696,6199.08883014402,1817.22891198011,12289.0936140102,5362.15954437326,7732.51317225538,"S100a6"
"ENSMUSG00000001027",4.21404785220632,7.19190512726657,11.987778442688,2.22317220640889,1.07866518707918,1.06707510979455,0.888453847166729,2.74045632591478,1.09510170970902,"Scn4a"
"ENSMUSG00000001029",388.745914366033,426.120378790545,469.235899042361,349.038036406196,427.151414083353,375.610438647681,215.894284861515,237.506214912614,272.680325717545,"Icam2"
"ENSMUSG00000001034",1343.22775289076,1322.41155527614,1364.89420268891,1423.9417982049,1381.77010464842,1486.4356279438,1760.02707123729,1073.34539431662,960.404199414809,"Mapk7"
"ENSMUSG00000001036",41.0869665590116,34.1615493545162,23.9755568853761,17.7853776512711,15.1013126191085,16.0061266469182,14.2152615546677,34.7124467949206,4.38040683883607,"Epn2"
"ENSMUSG00000001039",5.2675598152579,7.19190512726657,3.42507955505373,4.44634441281779,5.39332593539588,1.06707510979455,1.77690769433346,9.13485441971594,5.47550854854509,"B9d1"
"ENSMUSG00000001052",1081.95678605397,1034.73535018548,1175.65855727219,1070.45741738588,1063.56387446007,820.580759432007,1030.60646271341,939.97651978877,1052.39274303037,"Sec24b"
"ENSMUSG00000001053",156.973282494685,163.615841645315,226.911520522309,172.295845996689,135.911813571976,144.055139822264,152.814061712677,226.544389608955,177.406476972861,"N4bp3"
"ENSMUSG00000001054",951.321302635576,982.594038012796,893.089493980259,1056.00679804422,922.258734952695,964.635899254271,1207.40877829958,1094.35555948197,884.842181444887,"Rmnd5b"
"ENSMUSG00000001056",2782.32509441922,2937.8932444884,2538.84022018358,2441.04308263696,2393.55805012869,3396.50007447604,2604.05822604568,3262.05651328056,4204.09546357292,"Nhp2"
"ENSMUSG00000001062",501.471694412552,480.059667245044,577.982174915316,636.938837136148,628.861804067159,393.750715514188,591.710262213041,363.567205904695,413.948446270009,"Vps9d1"
"ENSMUSG00000001065",615.250986422122,658.9583072858,690.153530343326,690.294970089961,654.749768557059,544.208305995219,651.236669973212,464.05060452157,443.516192432152,"Zfp276"
"ENSMUSG00000001076",1.05351196305158,0,0,0,0,0,0.888453847166729,0,0,"C1ql4"
"ENSMUSG00000001082",2247.14101718902,2180.04624170268,1764.77224074143,1898.58906427319,1927.57468931049,2946.19437814274,2753.31847236969,2352.22501307685,2229.62708096756,"Mfsd10"
"ENSMUSG00000001089",87.4414929332811,134.848221136248,118.165244649354,78.9226133275157,99.2371972112841,25.6098026350691,5.33072308300037,120.58007834025,43.8040683883607,"Luzp1"
"ENSMUSG00000001095",5.2675598152579,7.19190512726657,5.13761933258059,1.11158610320445,0,5.33537554897274,5.33072308300037,2.74045632591478,9.85591538738116,"Slc13a2"
"ENSMUSG00000001098",714.281110948971,622.998781649467,762.080200999454,903.719501905215,755.065630955423,585.824235277206,884.011577930895,744.490635206849,612.161855727341,"Kctd10"
"ENSMUSG00000001100",1107.24107316721,1121.93719985359,1001.83576985322,968.191495891073,938.438712758883,1321.03898592565,1041.26790887941,1245.08065740728,1371.06734055569,"Poldip2"
"ENSMUSG00000001103",0,0,0,2.22317220640889,0,0,0,0,1.09510170970902,"Sebox"
"ENSMUSG00000001105",405.602105774858,452.191034876886,397.309228386232,446.857613488188,428.230079270433,508.994827371999,378.481338893026,474.098944383257,512.50760014382,"Ift20"
"ENSMUSG00000001119",4.21404785220632,0,0,2.22317220640889,3.23599556123753,1.06707510979455,0,0,2.19020341941804,"Col6a1"
"ENSMUSG00000001120",9.48160766746421,8.98988140908322,8.56269888763432,5.55793051602223,6.47199112247505,1.06707510979455,0,13.7022816295739,2.19020341941804,"Pcbp3"
"ENSMUSG00000001123",1783.59575344632,1702.68353888036,2123.54932413331,1836.34024249375,1998.76659165771,1607.01511535059,2379.2794027125,1752.06507770152,1357.92612003918,"Lgals9"
"ENSMUSG00000001127",1127.25780046519,1054.51308928546,1093.4566479509,1208.29409418323,1277.13958150174,1314.63653526688,1190.52815520342,922.62029639131,950.548284027428,"Araf"
"ENSMUSG00000001128",579.431579678369,567.261516913151,796.330996549992,1269.43132985948,1293.31955930793,422.561743478641,1356.6690246236,570.014915790275,663.631636083665,"Cfp"
"ENSMUSG00000001131",2.10702392610316,0.898988140908322,4.28134944381716,2.22317220640889,3.23599556123753,0,0,0,0,"Timp1"
"ENSMUSG00000001134",93.7625647115906,84.5048852453822,83.0581792100529,94.484818772378,120.810500952868,80.0306332345911,88.8453847166729,115.099165688421,113.890577809738,"Uxt"
"ENSMUSG00000001138",1096.70595353669,1124.63416427631,956.453465748753,770.329169520681,889.89877934032,1157.77649412708,685.886370012715,846.801004707668,694.294483955517,"Cnnm3"
"ENSMUSG00000001143",809.097187623613,912.472963021947,883.670525203862,635.827251032943,789.582916941956,824.849059871185,557.060562173539,431.165128610592,324.150106073869,"Lman2l"
"ENSMUSG00000001150",2023.79648102208,2022.72331704372,1995.96511070756,1966.39581656867,1969.64263160657,1866.31436703066,1983.91744072331,1896.39577753303,1245.13064393915,"Mcm3ap"
"ENSMUSG00000001151",1881.57236601012,1860.00646353932,1922.3259002739,1726.29321827651,1734.49362082331,1794.82033467443,1262.49291682392,1536.48251339622,1165.1882191304,"Pcnt"
"ENSMUSG00000001155",0,0,0,0,0,0,0,0,0,"Ftcd"
"ENSMUSG00000001156",6401.1386875014,6195.82626714015,9895.91110443898,14297.2204594156,13646.1932817386,4725.00858617026,9539.32895702917,5115.51847504093,5623.34727935581,"Mxd1"
"ENSMUSG00000001157",481.454967114572,551.079730376801,538.593760032199,442.41126907537,447.646052637858,433.232494576586,464.661362068199,445.780895682138,475.274142013714,"Gmcl1"
"ENSMUSG00000001158",409.816153627064,385.66591244967,417.859705716555,467.977749449072,427.151414083353,444.970320784326,399.804231225028,390.971769163842,454.467209529242,"Snrnp27"
"ENSMUSG00000001166",60.05018189394,47.6463714681411,56.5138126583865,66.6951661922668,58.2479201022755,37.3476288428092,80.8493000921723,40.1933594467501,72.2767128407952,"Oas1c"
"ENSMUSG00000001168",3.16053588915474,4.49494070454161,4.28134944381716,4.44634441281779,2.15733037415835,1.06707510979455,0,0.913485441971594,1.09510170970902,"Oas1h"
"ENSMUSG00000001173",535.184077230202,521.413121726827,468.379629153597,473.535679965094,496.185986056421,627.440164559194,465.549815915366,390.058283721871,244.207681265111,"Ocrl"
"ENSMUSG00000001175",10202.2098501915,10133.3943243186,10914.8722720675,12693.2017124916,10967.8676222211,9668.76756984839,15018.4238325064,11723.6721622634,13252.9208908985,"Calm1"
"ENSMUSG00000001211",153.812746605531,177.999651899848,210.642392635804,262.334320356249,417.443427399641,90.7013843325365,24.8767077206684,243.900613006416,175.216273553443,"Agpat3"
"ENSMUSG00000001225",4.21404785220632,0.898988140908322,6.85015911010745,13.3390332384534,32.3599556123753,5.33537554897274,10.6614461660007,11.8753107456307,17.5216273553443,"Slc26a3"
"ENSMUSG00000001227",219.130488314728,236.433881058889,209.786122747041,379.050861192716,332.228877620386,237.957749484184,931.988085677899,570.014915790275,618.732465985595,"Sema6b"
"ENSMUSG00000001228",5640.50305017815,5891.96827551314,5435.60125387027,4722.01776641249,4515.29247311343,5977.75476506905,3606.23416564975,4348.19070378479,3662.02011726696,"Uhrf1"
"ENSMUSG00000001229",2449.41531409492,2496.49006730241,2282.81552344331,2282.08626987873,2135.75707041677,2645.27919718068,2554.30481060435,2176.83580821831,1379.82815423336,"Dpp9"
